,temperature,dewpoint,windSpeed,windDir,hght,longitude,latitude,distance,ob_time,pressure,datetime
27027,,,,,5427.078,-87.62958,42.66964,134410.9367986991,2021-06-21 00:26:00,510.21368,2021-06-21 00:30:00
27028,,,,,5924.55,-87.56569,42.771786,150622.2601152948,2021-06-21 00:27:00,476.844,2021-06-21 00:30:00
8723,-8.449982,-15.884888,34.98912,263.0,5405.0,-88.927,41.282,150503.2998190352,2021-06-21 00:51:00,511.7373,2021-06-21 01:00:00
8724,-3.75,-9.179108,34.98912,273.0,4786.0,-88.845,41.367,136510.65601087495,2021-06-21 00:52:00,555.9797,2021-06-21 01:00:00
8725,1.5500183,-10.708923,39.071186,272.0,4160.0,-88.765,41.452,123092.8528345066,2021-06-21 00:53:00,603.8223,2021-06-21 01:00:00
8726,0.5500183,0.5500183,35.96104,261.0,3741.0,-88.673,41.525,109546.1271998507,2021-06-21 00:54:00,637.66724,2021-06-21 01:00:00
8727,3.350006,-3.2974548,32.07336,264.0,3758.0,-88.565,41.572,95875.7702536327,2021-06-21 00:55:00,636.2648,2021-06-21 01:00:00
8728,2.350006,0.71902466,33.04528,261.0,3717.0,-88.473,41.632,83454.55914292841,2021-06-21 00:56:00,639.65155,2021-06-21 01:00:00
8729,6.5500183,3.1287231,34.98912,256.0,3212.0,-88.383,41.695,71597.44790343252,2021-06-21 00:57:00,682.57495,2021-06-21 01:00:00
8730,7.850006,7.850006,42.958866,253.0,2839.0,-88.3,41.76,61298.800333881365,2021-06-21 00:58:00,715.75244,2021-06-21 01:00:00
8731,7.5500183,7.5500183,44.902706,256.0,2847.0,-88.218,41.827,52568.43801945437,2021-06-21 00:59:00,715.0274,2021-06-21 01:00:00
10759,-3.9499817,,47.04093,278.0,4846.0,-86.582,41.442,139420.28040635205,2021-06-21 00:45:58,551.5603,2021-06-21 01:00:00
20495,27.050018,,6.0259037,214.0,318.0,-87.757,41.78,779.6577098052902,2021-06-21 00:58:00,975.8887,2021-06-21 01:00:00
20496,21.75,,20.021553,236.0,858.0,-87.765,41.745,5483.916856530234,2021-06-21 00:59:00,914.5797,2021-06-21 01:00:00
20497,21.350006,,20.993473,235.0,913.0,-87.765,41.74,6198.230958981106,2021-06-21 00:59:00,908.5146,2021-06-21 01:00:00
20498,20.850006,,22.937313,235.0,970.0,-87.763,41.733,7161.102377126867,2021-06-21 00:59:00,902.2634,2021-06-21 01:00:00
20499,26.350006,,9.913584,223.0,432.0,-87.76,41.777,1200.0945629625558,2021-06-21 00:59:00,962.6765,2021-06-21 01:00:00
20500,25.050018,,13.023727,239.0,549.0,-87.763,41.773,1785.1066824794027,2021-06-21 00:59:00,949.2675,2021-06-21 01:00:00
20501,23.050018,,15.939487,239.0,711.0,-87.768,41.765,3004.541869241538,2021-06-21 00:59:00,930.9512,2021-06-21 01:00:00
20502,22.350006,,15.939487,237.0,753.0,-87.768,41.76,3595.3513503427744,2021-06-21 00:59:00,926.2497,2021-06-21 01:00:00
20563,-24.449997,,35.96104,268.0,8031.0,-87.415,40.75,157037.05353253617,2021-06-21 00:47:00,354.5054,2021-06-21 01:00:00
20837,6.75,,37.90488,253.0,3139.0,-88.522,41.658,87843.95608735202,2021-06-21 00:45:00,688.968,2021-06-21 01:00:00
20838,6.5500183,,43.930786,252.0,3142.0002,-88.465,41.678,81034.09383751042,2021-06-21 00:46:00,688.70435,2021-06-21 01:00:00
20839,6.5500183,,42.958866,253.0,3149.0002,-88.408,41.7,74213.85670852599,2021-06-21 00:46:00,688.08936,2021-06-21 01:00:00
20840,7.25,,48.01285,254.0,2999.0002,-88.358,41.73,68092.4504023097,2021-06-21 00:47:00,701.36444,2021-06-21 01:00:00
20841,8.550018,,42.958866,251.0,2792.0002,-88.315,41.765,62935.62517488387,2021-06-21 00:47:00,720.024,2021-06-21 01:00:00
20842,9.75,,44.902706,253.0,2572.9998,-88.273,41.8,58296.90603617302,2021-06-21 00:48:00,740.2007,2021-06-21 01:00:00
20843,10.25,,46.06901,251.0,2530.0002,-88.233,41.835,54391.276444373914,2021-06-21 00:48:00,744.21545,2021-06-21 01:00:00
20844,10.25,,47.04093,253.0,2536.0,-88.195,41.868,51251.70436232012,2021-06-21 00:49:00,743.6543,2021-06-21 01:00:00
20845,10.75,,42.958866,251.0,2496.0,-88.168,41.9,49866.67385271099,2021-06-21 00:49:00,747.40265,2021-06-21 01:00:00
20846,11.75,,39.071186,252.0,2329.0,-88.148,41.932,49790.101674290585,2021-06-21 00:50:00,763.2173,2021-06-21 01:00:00
20847,12.25,,41.015026,252.0,2225.0,-88.13,41.963,50376.7693798651,2021-06-21 00:50:00,773.20233,2021-06-21 01:00:00
20848,12.050018,,42.958866,251.0,2231.0,-88.112,41.993,51364.368551585845,2021-06-21 00:51:00,772.6236,2021-06-21 01:00:00
20849,11.75,,42.958866,251.0,2231.0,-88.095,42.023,52875.811956618745,2021-06-21 00:51:00,772.6236,2021-06-21 01:00:00
20850,11.75,,42.958866,255.0,2231.0,-88.073,42.053,54413.293848350986,2021-06-21 00:52:00,772.6236,2021-06-21 01:00:00
20851,12.050018,,42.958866,251.0,2231.0,-88.038,42.075,54554.18695071761,2021-06-21 00:52:00,772.6236,2021-06-21 01:00:00
20852,12.050018,,44.902706,251.0,2234.0,-87.993,42.085,53053.233357285084,2021-06-21 00:53:00,772.3342,2021-06-21 01:00:00
20853,12.050018,,44.902706,255.0,2231.0,-87.945,42.087,50809.91462947147,2021-06-21 00:53:00,772.6236,2021-06-21 01:00:00
20854,12.050018,,43.930786,253.0,2179.0,-87.9,42.087,48880.14240451705,2021-06-21 00:54:00,777.65234,2021-06-21 01:00:00
20855,13.75,,46.06901,253.0,1990.0,-87.853,42.087,47348.71624178052,2021-06-21 00:54:00,796.1541,2021-06-21 01:00:00
20856,14.25,,48.01285,255.0,1826.0,-87.808,42.087,46391.02123393877,2021-06-21 00:55:00,812.4961,2021-06-21 01:00:00
20857,14.550018,,37.90488,248.0,1670.0,-87.763,42.087,45962.336819187345,2021-06-21 00:55:00,828.29205,2021-06-21 01:00:00
20858,16.050018,,37.90488,238.0,1506.0,-87.722,42.087,46045.16545414495,2021-06-21 00:56:00,845.1651,2021-06-21 01:00:00
